title,imageSrc
ข้าวกะเพราเนื้อชิ้นพริกหมาล่าไข่ดาว,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2023032107180044362/detail/menueditor_item_9ada892a76bb43eaa2df5418e2e7fe43_1689087068729890055.webp
ข้าวผัดปลาทู,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2023013102492245396/detail/menueditor_item_d5b2859f5bdd45ef97b2ee9a84e29aa9_1689087782471606203.webp
ข้าวผัดอเมริกัน,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2023082701524958455/detail/menueditor_item_780177727f3d44e28cfe97b9c4f7517b_1693101444265885210.webp
Promotion A ข้าวหมูสามชั้นคั่วพริกกระเทียมไข่ดาว,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021080304485713336/detail/a45140b1d6724bf9bc169f88f3cb16f4_1676521651260332345.webp
Promotion B ข้าวกะเพราหมูสับไข่ดาว,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021080304514282531/detail/menueditor_item_219056e2b656483f8bcac8c032fa31cc_1648724552732113282.webp
Promotion C กะเพราเนื้อสับไข่ดาว,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021091403241642817/detail/menueditor_item_8d4c3db5f2854564a42d2cfcf457a678_1648724572599617526.webp
Set A ข้าวหมูสามชั้นคั่วพริกกระเทียม ไข่ดาว + กาแฟ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021042603291664167/detail/menueditor_item_12faa5975e484c42a2026a452dd6e43e_1689087926785981743.webp
Set B ข้าวกะเพราหมูสับ ไข่ดาว + กาแฟ,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021042410215802780/detail/menueditor_item_ad9e80366e0e4d8e9c0757c339d7327a_1689087954896446535.webp
Set C กะเพราะเนื้อสับไข่ดาว + เครื่องดื่ม,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021060506134500120/detail/menueditor_item_651fa01ae24546c2b61632192d136784_1689088409463679103.webp
Set G ข้าวหมูกรอบผัดพริกไข่ดาว + เครื่องดื่ม,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021052809335031763/detail/menueditor_item_ae04a676b0634f0e8a32ca6dbea3558f_1689088957264764633.webp
Espresso,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125045939018059/detail/menueditor_item_f401d0d4f02c4c2fbfabfba85264eb29_1611584429804230210.webp
Hot Americano,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125045920012470/detail/menueditor_item_5056bd2589cb49f8acfceb5f8087438a_1611584480378465856.webp
Hot Cappuccino,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125045910019745/detail/menueditor_item_e62b519acea7496493bd5e7ba8607285_1611584505007875750.webp
Hot Caffe Latte,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125045900018265/detail/menueditor_item_4bfd27620221451ea010c937a89c7696_1611584528474883314.webp
Hot Caramel Macchiato,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125045851014765/detail/menueditor_item_6fc2193a8d9c469aac76a3879e863dc3_1611584552336086003.webp
Hot Coffee Mocha,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125045842017745/detail/menueditor_item_6640b336a08843c38f9e3a3a6e5fcf81_1611584575409905610.webp
Iced Americano,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125050231019621/detail/menueditor_item_555904ae55914241a45ebb3947540ad2_1611584633432680129.webp
Iced Caffe Latte,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125050221015455/detail/menueditor_item_49b7240df6ba4ddbab0f37708108d6ef_1611584653776327016.webp
Iced Caramel Macchiato,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125050208016943/detail/menueditor_item_54a3877152aa40d1a2072a4c871609af_1611585029141767072.webp
Iced Coffee Mocha,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125050159015440/detail/menueditor_item_c1b6adfc3cf7470a8ab02df430690d31_1611585056388333934.webp
Espresso x Orange,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125050720014873/detail/menueditor_item_9ac3028e7288472aa30927cf912376fc_1611585211211332573.webp
Passionfruit Tea,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2023030507484045278/detail/menueditor_item_0ac3eb5c4b244e21821ef69874d4eedb_1678002508969068520.webp
Apple Tea,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2023030507460093482/detail/menueditor_item_815189b984614c48ab2f42acbe8b0e30_1678002451509772684.webp
Yuzu Fizz,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125051511018594/detail/menueditor_item_1fda696df1aa440b884c31ad58e6f60a_1611585370650875007.webp
Yuzu Soda,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125051437016309/detail/menueditor_item_41de0ddef7484fdabe335173a040d1aa_1611585388849596585.webp
Peach Tea,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125051408018272/detail/menueditor_item_ec23f342759f40688c76863e8ad6658b_1611585437277715588.webp
Lychee and Rose Tea,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125051355018247/detail/menueditor_item_1c8ee1264b0d45079aa43df8f1e9130c_1611585459411087817.webp
Thai Milk Tea,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2022010112422101285/detail/menueditor_item_4714622b63894367809a5a79ff782fe3_1677395292714995546.webp
Hot Chocolate,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125051249017957/detail/menueditor_item_dcee587e7e144edb979e986d44977ee1_1611585596836997231.webp
Iced Chocolate,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125051240013731/detail/menueditor_item_425dccd2cbdc46c28b2d811ac21f0dea_1611585615982573568.webp
ข้าวหมูสับผัดพริกแห้งโหระพาไข่ดาว,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021042306293523203/detail/menueditor_item_2b5c2959ab394157bb4d5103882ef933_1619159801437604514.webp
ข้าวหมูสามชั้นคั่วพริกกระเทียมไข่ดาว,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021031104130500327/detail/menueditor_item_bd1a21946a674239a484b53f38f30714_1615435933077977391.webp
ข้าวหมูกรอบผัดพริก ไข่ดาว Spicy Crispy Pork Belly,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210222034121124079/detail/menueditor_item_dc5973264456489eb17628ef2d29eec7_1689089361560059732.webp
🌶️🌶️🌶️ข้าวหมูกรอบผัดพริกหมาล่า ไข่ดาว Spicy Crispy Pork Belly with Mala,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210222034120125430/detail/menueditor_item_e91767edb440447db4c230f4ead3a23c_1689089470927480383.webp
ข้าวหมูกรอบคั่วไข่  Crispy Pork Belly with Egg,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125051827012160/detail/menueditor_item_9410e9b4065d4e838c20964f2f303f64_1611583036608706771.webp
ข้าวผัดหมูกรอบ พริกขี้หนูสวน (ใส่ไข่) Spicy Fried Rice with Crispy Pork Belly,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125051817013872/detail/menueditor_item_ea014d1a80f84fb5bb97a260426b09b4_1611583061809713378.webp
ข้าวไข่ข้นกะเพราหมูสับ Spicy Pork with Holy Basil,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125051943010896/detail/menueditor_item_41bcd1911b024acbaef87f2ce8c560f4_1611582791735752025.webp
ข้าวกะเพราหมูตุ๋น ไข่ดาว Spicy Stewed Pork with Holy Basil,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125051928011818/detail/menueditor_item_ff147e20691140fa84d7a568f2784b30_1611582856325098361.webp
ข้าวหมูกระเทียม ไข่ดาว Pork with Garlic,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125051910017000/detail/menueditor_item_db7e49250b2b4279840d2bcd28087660_1611582887590169113.webp
ข้าวคอหมูทอดน้ำปลาไข่ดาว Deep Fried Pork Jowl,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021031104085637811/detail/menueditor_item_927ba4f598934de09bb23d6e6d564c0f_1689091005775403025.webp
ข้าวผัดเบคอน Fried Rice with Bacon,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125051707013982/detail/menueditor_item_59474a2e076f4ada8912afe7cec09a48_1611583258029031712.webp
สุกี้แห้งหมู Thai Style Sukiyaki with Pork,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125051642014656/detail/menueditor_item_9dd5a8c570fb4932880790bd6f4fcb9e_1611583314727742000.webp
ข้าวไข่ข้นหมูตุ๋น ซอสมิโสะ Miso Pork,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125051806015745/detail/menueditor_item_c27714c0a3634e0ba094b06e06429404_1611583096766458738.webp
ข้าวไข่ข้น แกงเขียวหวานหมู Green Pork Curry,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125051756014947/detail/menueditor_item_677735e7e7364423b4091e9e84de10d0_1611583133839387724.webp
ข้าวไข่ข้นแกงกะหรี่หมู  Pork Curry,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125051739010566/detail/menueditor_item_b81f8318bdfc437889231a75d7ff5b41_1611583169948724499.webp
ข้าวไข่ข้นกะเพราเนื้อสับ Spicy Beef with Holy Basil,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125053717013131/detail/menueditor_item_66e29ed525a44490b0df32294f7178d0_1611582355891538372.webp
ข้าวกะเพราเนื้อตุ๋น ไข่ดาว Spicy Stewed Beef with Holy Basil,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125053704013615/detail/menueditor_item_337a0ec8d5854792862fef728833142e_1611582387921708503.webp
ข้าวเนื้อกระเทียม ไข่ดาว Beef with Garlic,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125053606012988/detail/menueditor_item_a32121ae153e447c9116fb6973e8d86e_1611582505985231842.webp
ข้าวเนื้อสับพริกแห้ง โหระพา Beef with Dried Chili and Sweet Basil,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125053630084480/detail/menueditor_item_f6139d1e97b74a9d9f04d5c41b35ea5d_1611582450071167842.webp
สุกี้แห้งเนื้อ Thai Style Sukiyaki with Beef,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125053325017487/detail/menueditor_item_00b39a84dd9041f489d71cc300f4d396_1611582756485324557.webp
ข้าวไข่ข้นกุ้งกระเทียม Shrimp with Garlic,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125055216015501/detail/menueditor_item_7d2a6f12c8044b6e9185ea88a8aed638_1611581976378107111.webp
ข้าวไข่ข้นกะเพรากุ้ง Spicy Shrimp with Holy Basil,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125055230013472/detail/menueditor_item_595c6f0f658e4b939719f9a7eae5adeb_1611581938507128373.webp
ข้าวกุ้งคั่วพริกกระเทียม ไข่ดาว Spicy Shrimp,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210222034121096487/detail/menueditor_item_79ff45dd0adf42d6a6c3f1935d3982c2_1689089604154941614.webp
ข้าวกุ้งผัดซอสโหระพา ไข่ดาว Shrimp with Sweet Basil Sauce,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210125055148010045/detail/menueditor_item_04c780bb9ca8463ba2dfd99d3466e36f_1611582098488167499.webp
ข้าวผัดกุ้ง - Fried Rice with Shrimp,
สปาเก็ตตี้พริกแห้ง กระเทียม เบคอน Garlic and Bacon Spaghetti,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210222034120314418/detail/menueditor_item_0c84aa95be074cf395b93ecf53ce63f2_1689089654095705717.webp
สปาเก็ตตี้เบคอน ซอสมะเขือเทศ Tomato, Garlic, Basil, and Bacon Spaghetti,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE20210222034121110484/detail/menueditor_item_3b1f8e435d834a0280f726c388fe98bc_1689090473875655044.webp
สปาเก็ตตี้กุ้งคั่วพริกกระเทียม Spicy Spaghetti Shrimp,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021042409525300049/detail/menueditor_item_fd8da3a7b84943e1b08ff0eb3df6d470_1689090509061769748.webp
สปาเก็ตตี้กุ้ง ซอสมะเขือเทศ พริกแห้ง Spicy Tomato Garlic and Shrimp Spaghetti,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021042409593835134/detail/menueditor_item_701c25f00c50413ab71b5db3203f1fbd_1689090531301161751.webp
สปาเก็ตตี้กุ้ง ซอสโหระพา Shrimp with Sweet Basil Sauce Spaghetti,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021042609041849318/detail/menueditor_item_0223ed16213a47cba596be16764762b8_1689090551871191443.webp
ข้าวไข่ข้นกะเพราเห็ด Spicy Shimeji Holy Basil,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021042306402937939/detail/menueditor_item_dae59641e2644370b0f5304812c3c618_1619160024282041648.webp
ข้าวเต้าหู้เห็ดผัดกระเทียมไข่ดาว Tofu Shimeji Garlic,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021042306465859932/detail/menueditor_item_2dff137b51c449cca84c04a3183de05a_1619160620871828423.webp
ข้าวเต้าหู้เห็ด คั่วพริกกระเทียมไข่ดาว Spicy Shimeji,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021042306483092767/detail/menueditor_item_68b211d6c74d4419986188b3d9509cbf_1619160508192558858.webp
สปาเก็ตตี้ซอสมะเขือเทศ Tomato Shimeji Spaghetti,https://d1sag4ddilekf6.cloudfront.net/compressed_webp/items/THITE2021042308462645991/detail/menueditor_item_8f6f0392faf3415d9ecafa8a0ddfdfec_1619167582427958779.webp
